config,trie_type,group_depth,pebble_block_size_kb,benchmark,run,block_number,gas_used,tx_count,execution_ms,state_read_ms,state_hash_ms,commit_ms,total_ms,mgas_per_sec,accounts_read,storage_slots_read,code_read,code_bytes_read,accounts_written,accounts_deleted,storage_slots_written,storage_slots_deleted,code_written,code_bytes_written,account_cache_hits,account_cache_misses,account_cache_hit_rate,storage_cache_hits,storage_cache_misses,storage_cache_hit_rate,code_cache_hits,code_cache_misses,code_cache_hit_rate,code_cache_hit_bytes,code_cache_miss_bytes
mpt,mpt,0,4,erc20_balanceof,45,64121,89662,2,0.1453,0.221,0.9074,3.5564,4.9205,18.2222,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,45,64122,100000000,1,291.6927,5139.8024,0.0762,29.3923,5461.0399,18.3115,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,1975,34767,5.38,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,46,64123,0,0,0.0095,0.1288,0.0029,0.0596,0.2465,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,46,64124,89662,2,0.0436,0.131,0.2932,3.4294,3.9313,22.807,11,0,0,0,3,0,0,0,1,72,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,46,64125,100000000,1,265.9198,5134.6399,0.0829,26.258,5426.9989,18.4264,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,4088,32654,11.13,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,47,64126,0,0,0.0212,1.0601,0.0119,0.1641,1.3441,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,47,64127,89662,2,0.1677,0.1715,1.4396,5.1756,6.9979,12.8127,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,47,64128,100000000,1,284.8167,5246.1994,0.058,27.7552,5558.9078,17.9891,8,36742,2,1416,2,0,0,0,0,0,4,4,50,1841,34901,5.01,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,48,64129,0,0,0.0085,0.0451,0.0085,0.056,0.1671,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,48,64130,89662,2,0.044,0.1036,0.882,6.0759,7.144,12.5507,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,48,64131,100000000,1,285.5791,5211.6459,0.1208,41.0502,5538.54,18.0553,8,36742,2,1416,2,0,0,0,0,0,4,4,50,2381,34361,6.48,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,49,64132,0,0,0.0246,0.1692,0.0089,0.1069,0.3902,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,49,64133,89662,2,0.0425,0.0787,0.8213,5.0841,6.0645,14.7847,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,49,64134,100000000,1,282.754,5105.7681,0.0737,29.5361,5418.2695,18.4561,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2425,34317,6.6,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,50,64135,0,0,0.0092,0.0544,0.0114,0.0573,0.1809,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,50,64136,89662,2,0.1077,0.2644,0.361,3.941,4.741,18.912,11,0,0,0,3,0,0,0,1,72,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,50,64137,100000000,1,265.7946,5035.9217,0.0581,25.8726,5327.7331,18.7697,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,3253,33489,8.85,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,51,64138,0,0,0.01,0.052,0.0095,0.0491,0.1561,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,51,64139,89662,2,0.2029,0.8468,0.742,4.7904,6.6665,13.4496,11,0,0,0,3,0,0,0,1,72,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,51,64140,100000000,1,268.1429,5169.7812,0.0693,34.5938,5472.6805,18.2726,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2383,34359,6.49,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,52,64141,0,0,0.0309,0.5247,0.0062,0.1006,0.7847,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,52,64142,89662,2,0.0949,0.4817,0.6021,4.1395,5.3974,16.612,11,0,0,0,3,0,0,0,1,72,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,52,64143,100000000,1,269.2092,5260.1576,0.0694,33.1379,5562.6537,17.977,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,3277,33465,8.92,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,53,64144,0,0,0.0435,0.26,0.0093,0.1095,0.5082,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,53,64145,89662,2,0.0977,0.2458,0.1772,3.6499,4.2187,21.2536,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,53,64146,100000000,1,291.3061,5134.2306,0.0769,31.9114,5457.6125,18.323,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2047,34695,5.57,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,54,64147,0,0,0.0249,0.6559,0.01,0.1194,0.8751,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,54,64148,89662,2,0.0586,0.137,0.3085,5.2648,5.804,15.4482,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,54,64149,100000000,1,294.5674,5175.3452,0.071,27.1668,5497.2584,18.1909,8,36742,2,1416,2,0,0,0,0,0,4,4,50,2236,34506,6.09,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,55,64150,0,0,0.0139,0.0874,0.0151,0.0692,0.2384,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,55,64151,89662,2,0.138,0.6109,0.1439,4.0955,5.0883,17.6211,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,55,64152,100000000,1,275.0195,5370.2297,0.0505,29.6272,5675.0374,17.621,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,3343,33399,9.1,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,56,64153,0,0,0.0141,0.124,0.0054,0.0603,0.2492,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,56,64154,89662,2,0.046,0.6658,0.2714,3.2329,4.2937,20.8821,11,0,0,0,3,0,0,0,1,72,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,56,64155,100000000,1,289.7798,4843.2793,0.0621,28.871,5162.1172,19.3719,8,36742,2,1416,2,0,0,0,0,0,4,4,50,2262,34480,6.16,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,57,64156,0,0,0.0335,0.9484,0.0127,0.1627,1.2472,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,57,64157,89662,2,0.1511,0.0711,0.9116,6.1073,7.2752,12.3244,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,57,64158,100000000,1,269.608,5304.3732,0.051,27.8613,5601.9755,17.8508,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,3183,33559,8.66,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,58,64159,0,0,0.011,0.0494,0.0106,0.0469,0.1598,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,58,64160,89662,2,0.0783,0.1546,0.8702,4.0979,5.2456,17.093,11,0,0,0,3,0,0,0,1,72,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,58,64161,100000000,1,295.0959,5195.1772,0.0667,28.7149,5519.1407,18.1188,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2279,34463,6.2,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,59,64162,0,0,0.0101,0.0425,0.0093,0.0428,0.1614,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,59,64163,89662,2,0.1226,0.1724,0.3886,4.1166,4.8585,18.4545,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,59,64164,100000000,1,295.307,5199.5841,0.0674,29.0047,5524.0381,18.1027,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2455,34287,6.68,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,60,64165,0,0,0.0123,0.0461,0.0094,0.0443,0.1462,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,60,64166,89662,2,0.1218,0.5749,0.3358,3.2991,4.4466,20.164,11,0,0,0,3,0,0,0,1,72,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,60,64167,100000000,1,290.9807,5172.0804,0.0586,27.1113,5490.3295,18.2138,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2559,34183,6.96,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,61,64168,0,0,0.025,0.1821,0.009,0.1322,0.4248,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,61,64169,89662,2,0.0454,0.0784,0.6191,3.5261,4.307,20.8177,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,61,64170,100000000,1,290.4188,5132.2732,0.0713,28.6268,5451.5165,18.3435,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2641,34101,7.19,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,62,64171,0,0,0.0115,0.0781,0.0119,0.0576,0.2073,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,62,64172,89662,2,0.1335,0.2331,0.1999,1.6429,2.3013,38.9608,11,0,0,0,3,0,0,0,1,72,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,62,64173,100000000,1,272.7655,5140.9468,0.1179,32.6486,5446.583,18.3601,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,3429,33313,9.33,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,63,64174,0,0,0.0089,0.0485,0.0097,0.0427,0.1416,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,63,64175,89662,2,0.1378,0.0904,0.7548,2.0632,3.0828,29.0849,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,63,64176,100000000,1,262.137,4982.0506,0.0992,28.5993,5273.0604,18.9643,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,3608,33134,9.82,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,64,64177,0,0,0.0095,0.0453,0.0101,0.044,0.1565,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,64,64178,89662,2,0.0588,0.1347,1.0313,1.3265,2.5912,34.6023,11,0,0,0,3,0,0,0,1,72,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,64,64179,100000000,1,272.3657,4980.0215,0.0508,25.7502,5278.2709,18.9456,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2847,33895,7.75,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,65,64180,0,0,0.0286,0.4624,0.0099,0.1015,0.6722,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,65,64181,89662,2,0.1477,0.6458,0.3458,1.2824,2.5094,35.7301,11,0,0,0,3,0,0,0,1,72,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,65,64182,100000000,1,280.3669,4850.699,0.0757,23.9316,5155.1804,19.398,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,3009,33733,8.19,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,66,64183,0,0,0.0153,0.1102,0.0045,0.053,0.2248,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,66,64184,89662,2,0.1483,0.0869,0.2244,2.0034,2.5159,35.6388,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,66,64185,100000000,1,282.0985,4891.2876,0.0756,24.6241,5198.1576,19.2376,8,36742,2,1416,2,0,0,0,0,0,2,6,25,3042,33700,8.28,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,67,64186,0,0,0.009,0.0518,0.0106,0.0463,0.1489,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,67,64187,89662,2,0.1165,0.1427,0.6729,1.5956,2.5672,34.926,11,0,0,0,3,0,0,0,1,72,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,67,64188,100000000,1,269.9754,4863.7558,0.0674,26.051,5159.9537,19.38,8,36742,2,1416,2,0,0,0,0,0,4,4,50,3008,33734,8.19,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,68,64189,0,0,0.0301,0.3636,0.0118,0.1221,0.6065,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,68,64190,89662,2,0.1312,0.1017,1.0363,1.4179,2.75,32.6048,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,68,64191,100000000,1,274.1828,4749.9378,0.0675,27.4011,5051.6737,19.7954,8,36742,2,1416,2,0,0,0,0,0,4,4,50,2770,33972,7.54,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,69,64192,0,0,0.0198,0.469,0.0093,0.0997,0.6596,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,69,64193,89662,2,0.1211,0.203,0.6523,1.9106,2.9393,30.5049,11,0,0,0,3,0,0,0,1,72,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,69,64194,100000000,1,281.4549,4857.3822,0.0746,25.9273,5164.9554,19.3613,8,36742,2,1416,2,0,0,0,0,0,4,4,50,2882,33860,7.84,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,70,64195,0,0,0.0318,0.5414,0.0077,0.1048,0.7955,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,70,64196,89662,2,0.0436,0.08,1.1067,1.7261,2.9946,29.941,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,70,64197,100000000,1,285.4546,4727.2448,0.0707,24.4175,5037.2877,19.852,8,36742,2,1416,2,0,0,0,0,0,4,4,50,2514,34228,6.84,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,71,64198,0,0,0.0343,0.7376,0.0167,0.1371,0.9911,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,71,64199,89662,2,0.1532,0.1301,0.2357,1.1152,1.7009,52.7147,11,0,0,0,3,0,0,0,1,72,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,71,64200,100000000,1,264.8373,4870.2963,0.0685,27.5676,5162.8662,19.3691,8,36742,2,1416,2,0,0,0,0,0,4,4,50,2612,34130,7.11,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,72,64201,0,0,0.0247,0.3962,0.0096,0.1053,0.612,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,72,64202,89662,2,0.0933,0.5325,0.5984,1.9575,3.2887,27.2638,11,0,0,0,3,0,0,0,1,72,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,72,64203,100000000,1,299.3967,5145.6755,0.0775,24.6118,5469.8598,18.282,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2831,33911,7.71,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,73,64204,0,0,0.0161,0.3341,0.0039,0.0614,0.4649,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,73,64205,89662,2,0.0573,0.1121,1.3281,1.6001,3.1383,28.57,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,73,64206,100000000,1,278.7896,5002.2,0.0843,25.3135,5306.4983,18.8448,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2907,33835,7.91,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,74,64207,0,0,0.0152,0.1201,0.0047,0.0647,0.2517,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,74,64208,89662,2,0.1121,0.2844,1.033,1.9198,3.4161,26.2468,11,0,0,0,3,0,0,0,1,72,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,74,64209,100000000,1,277.4971,4960.5909,0.0701,25.5223,5263.7732,18.9978,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,3251,33491,8.85,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,75,64210,0,0,0.027,0.639,0.0141,0.1623,0.9129,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,75,64211,89662,2,0.1042,0.2552,0.1955,1.3674,2.1472,41.7582,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,75,64212,100000000,1,279.7905,4766.9676,0.068,28.5924,5075.4942,19.7025,8,36742,2,1416,2,0,0,0,0,0,4,4,50,2171,34571,5.91,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,76,64213,0,0,0.0151,0.5592,0.0035,0.0522,0.6779,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,76,64214,89662,2,0.1157,0.2279,1.1476,2.0161,3.5741,25.0869,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,76,64215,100000000,1,283.508,4714.7734,0.0478,25.5671,5023.9623,19.9046,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2309,34433,6.28,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,77,64216,0,0,0.0373,0.6959,0.0102,0.1225,0.9666,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,77,64217,89662,2,0.0954,0.1713,0.9101,1.7977,3.0499,29.3985,11,0,0,0,3,0,0,0,1,72,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,77,64218,100000000,1,284.1346,4869.6755,0.0726,25.0639,5179.0315,19.3086,8,36742,2,1416,2,0,0,0,0,0,4,4,50,2809,33933,7.65,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,78,64219,0,0,0.028,0.5103,0.0159,0.1289,0.772,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,78,64220,89662,2,0.0636,0.1858,0.5043,1.8734,2.6625,33.6758,11,0,0,0,3,0,0,0,1,72,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,78,64221,100000000,1,275.0248,4961.0301,0.0832,25.951,5262.1909,19.0035,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2457,34285,6.69,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,79,64222,0,0,0.0095,0.0515,0.0091,0.052,0.1774,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,79,64223,89662,2,0.0984,0.0718,0.4317,1.3166,1.9673,45.5766,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,79,64224,100000000,1,295.9801,4732.5466,0.1003,47.1947,5075.9254,19.7008,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2227,34515,6.06,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,80,64225,0,0,0.0087,0.0438,0.008,0.0432,0.1394,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,80,64226,89662,2,0.076,0.2245,0.3701,1.2233,1.9536,45.8951,11,0,0,0,3,0,0,0,1,72,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,80,64227,100000000,1,267.5668,4839.0299,0.0771,24.7339,5131.5331,19.4874,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2607,34135,7.1,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,81,64228,0,0,0.0239,0.6949,0.008,0.0873,0.8949,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,81,64229,89662,2,0.0633,0.1627,0.5003,1.3769,2.163,41.4532,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,81,64230,100000000,1,284.4945,4782.3687,0.0804,22.6056,5089.6666,19.6477,8,36742,2,1416,2,0,0,0,0,0,4,4,50,2260,34482,6.15,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,82,64231,0,0,0.0182,0.4151,0.0063,0.0968,0.5958,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,82,64232,89662,2,0.0747,0.3634,0.5993,1.6715,2.7555,32.5391,11,0,0,0,3,0,0,0,1,72,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,82,64233,100000000,1,281.938,4908.3495,0.0594,22.051,5212.5389,19.1845,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2485,34257,6.76,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,83,64234,0,0,0.0147,0.5605,0.0039,0.054,0.6841,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,83,64235,89662,2,0.0864,0.2204,0.2032,1.2906,1.8834,47.6072,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,83,64236,100000000,1,282.2387,4804.8739,0.0582,27.6109,5114.9092,19.5507,8,36742,2,1416,2,0,0,0,0,0,2,6,25,2726,34016,7.42,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,84,64237,0,0,0.029,0.7079,0.0169,0.1426,0.9643,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,84,64238,89662,2,0.1213,0.5213,0.6646,1.3333,2.6834,33.413,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,84,64239,100000000,1,305.2611,4886.7504,0.0743,23.4356,5215.6242,19.1732,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2593,34149,7.06,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,85,64240,0,0,0.0265,0.1923,0.0094,0.1182,0.4241,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,85,64241,89662,2,0.1362,0.077,0.9983,1.8585,3.1088,28.8414,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,85,64242,100000000,1,290.6057,4924.5633,0.121,38.4224,5253.8061,19.0338,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2624,34118,7.14,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,86,64243,0,0,0.0141,0.1204,0.0054,0.0611,0.2444,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,86,64244,89662,2,0.046,0.0905,1.6305,1.5105,3.3155,27.0433,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,86,64245,100000000,1,282.7189,5117.9092,0.0702,24.8867,5425.6864,18.4308,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2850,33892,7.76,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,87,64246,0,0,0.0142,0.415,0.0036,0.067,0.5463,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,87,64247,89662,2,0.0486,0.0885,0.5629,1.4886,2.2313,40.1845,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,87,64248,100000000,1,280.5346,5045.4898,0.0894,28.9008,5355.0957,18.6738,8,36742,2,1416,2,0,0,0,0,0,2,6,25,3543,33199,9.64,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,88,64249,0,0,0.009,0.0618,0.0088,0.042,0.1524,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,88,64250,89662,2,0.0555,0.2374,1.0204,2.0006,3.3621,26.6684,11,0,0,0,3,0,0,0,1,72,6,5,54.55,0,0,0,0,0,0,0,0
